ypred_proba_test,ypred_bin_test
0.6947091099062247,1
0.6153665507930626,1
0.392885006734216,0
0.6475316362660963,1
0.23325880414522435,0
0.8870257552943623,1
0.7803227091858191,1
0.4878738234402736,0
0.783841902387019,1
0.6707906775631869,1
0.05759859490305942,0
0.13386272807170901,0
0.21749490288182777,0
0.18673235129933943,0
0.2818464331065062,0
0.3607133396710217,0
0.26593864712865106,0
0.3359996049769301,0
0.6373709597111642,1
0.3142175978466165,0
0.0812329692030076,0
0.08160423558302846,0
0.05919061178492771,0
0.0819037063753835,0
0.5431344272492619,1
0.07295580184341871,0
0.16044599662765083,0
0.35284180480928795,0
0.20778430339934162,0
0.6177659261900275,1
0.7544887964000135,1
0.08564991475651317,0
0.7415793748458757,1
0.31134131550538624,0
0.5130803973030408,1
0.1919672942398608,0
0.6886050738603431,1
0.21960235585991178,0
0.18286941543392124,0
0.2956933909992867,0
0.833590837776099,1
0.5800674637169455,1
0.21757571284403432,0
0.7927738793662518,1
0.1361873099204969,0
0.5010218578990053,1
0.1771483907925824,0
0.14112400669772682,0
0.2141949945906304,0
0.4173921082387642,0
0.8550144073275121,1
0.140072333761676,0
0.7245056866041436,1
0.821102881638496,1
0.7017617543551664,1
0.49916931274287696,0
0.06018399496428299,0
0.2116784331146377,0
0.2536426074228589,0
0.12856402692394578,0
0.057087951586789885,0
0.5130803973030408,1
0.6297428210478521,1
0.7629284751998645,1
0.12104876212470878,0
0.5925525285988427,1
0.3113266211004269,0
0.1824756705441647,0
0.8307761356540476,1
0.11113849826867359,0
0.08894906849954355,0
0.08923747473961235,0
0.830262609875163,1
0.559000890551676,1
0.2071405099120669,0
0.7928431497681991,1
0.6084306836920592,1
0.1294085574377876,0
0.15022959748120093,0
0.14110367599572704,0
0.590735647956873,1
0.4119005487973461,0
0.0636524608223005,0
0.49250656685398936,0
0.058754758272988955,0
0.7071974333370822,1
0.620093923133662,1
0.8905933643584985,1
0.404318431136771,0
0.6870512679530542,1
0.5373226554138067,1
0.6529122944571847,1
0.611181785818657,1
0.3628612327046757,0
0.590354007956901,1
0.21602457289585783,0
0.7502220803119972,1
0.9328602465999286,1
0.16674421438642426,0
0.17896650930203564,0
0.1751990507502861,0
0.8400112995180831,1
0.14491457291271861,0
0.4381443346439749,0
0.07381047985875239,0
0.6062156828286895,1
0.3141110586808844,0
0.42760470808582984,0
0.09361654321518481,0
0.4543041530746841,0
0.2634011393615238,0
0.9247198500431163,1
0.3809611473642457,0
0.5392121192551006,1
0.24428234506436428,0
0.09466258143391489,0
0.0932565250571406,0
0.23350615462124913,0
0.24952595147241113,0
0.2207557281697803,0
0.1792143649056065,0
0.07582585787021541,0
0.5243262369986834,1
0.4635601566125858,0
0.47222029644183583,0
0.3208212092528444,0
0.1887480581149179,0
0.14405122905947773,0
0.39895692126454063,0
0.16075567480945033,0
0.23124668060757825,0
0.14619701276029087,0
0.5534531858556927,1
0.23949891411481478,0
0.08400545899887041,0
0.5197191241862592,1
0.18760270903269244,0
0.7658620450027854,1
0.20845161410319016,0
0.2036587941937573,0
0.0827971674965921,0
0.4673586042016473,0
0.6544534537740513,1
0.20201073204838377,0
0.6759715894743265,1
0.27499156328144003,0
0.41124192433933904,0
0.11524299707124432,0
0.45831932692436866,0
0.15336268498034988,0
0.06473504938414322,0
0.06095864948521129,0
0.7496330287144103,1
0.4876759889266853,0
0.6475432725954954,1
0.36943476671757997,0
0.24837953534568147,0
0.893874465211857,1
0.6689186591319892,1
0.3074577698953658,0
0.7316325190360996,1
0.32527161596053417,0
0.669829361155566,1
0.559458770678022,1
0.07710902024204605,0
0.14588736648889375,0
0.6735594866360368,1
0.3903846896351262,0
0.0882986304060787,0
0.7388280946378181,1
0.38651080939918137,0
0.13799477118360776,0
0.6376527732508995,1
0.09360190003956696,0
0.43240346307243016,0
0.1346063075771198,0
0.07785516658445425,0
0.6552975002357804,1
0.1314560313692208,0
0.07544217943462185,0
0.21749490288182777,0
0.35748869715517917,0
0.8126353228457346,1
0.07607646321185806,0
0.42349823696776484,0
0.1381402507360139,0
0.4558570925637733,0
0.3667330032719798,0
0.4231433969241756,0
0.20817720158789008,0
0.10332809175706281,0
0.7469432113780858,1
0.40931591186292066,0
0.23119046867396778,0
0.5535145176462243,1
0.18381553059037445,0
0.8143427374408451,1
0.28057744074205077,0
0.5986546238302534,1
0.1305268631339313,0
0.2251210515806716,0
0.13489529463557584,0
0.4138611001274121,0
0.5593003929575624,1
0.5459908307396946,1
0.14059852221608896,0
0.6035401331062481,1
0.620351767856688,1
0.06538781220367201,0
0.09277009223394124,0
0.688552135149194,1
0.12864210487013547,0
0.3875257909103456,0
0.0939843702325515,0
0.6701933863640894,1
0.1434429130657472,0
0.6244687077027657,1
0.24933870535906835,0
0.21641722235530414,0
0.14527027885585428,0
0.08052355549414061,0
0.5917300410300735,1
0.09153991874134354,0
0.6277582501886843,1
0.6062208085163985,1
0.6789969986174867,1
0.782603575458349,1
0.14585856595112834,0
0.6740976573608697,1
0.1120509725821523,0
0.2177303169591645,0
0.16080936117630007,0
0.5484403721432929,1
0.8907402934101589,1
0.4062682671891136,0
0.6564795319116787,1
0.08456567133890511,0
0.17967785941887832,0
0.14467766557520473,0
0.33614900449995067,0
0.5416079362357835,1
0.5518540399603132,1
0.3706645567881055,0
0.10893193984445838,0
0.3471842139739229,0
0.2925477634147218,0
0.740149412983495,1
0.13901674683851384,0
0.3098321052602109,0
0.8886595756201419,1
0.14718449018032462,0
0.13635219930782594,0
0.4750196634428241,0
0.46646308940256614,0
0.7428886683129808,1
0.06565463810013317,0
0.09959533273745844,0
0.5628983803081947,1
0.4443557787190574,0
0.10864283087525031,0
0.6487523149368039,1
0.2639095719981093,0
0.3883761593401237,0
0.23539434519358113,0
0.38702637461608524,0
0.2815779589773544,0
0.4582007503210581,0
0.1398924087341798,0
0.6244359127973271,1
0.6871816030632238,1
0.6254341589463057,1
0.06996402823855169,0
0.1634257076359603,0
0.335813775250198,0
0.24861040465309167,0
0.3314116840743395,0
0.8166602859885601,1
0.6375897635835188,1
0.6519908310529476,1
0.08104279899643428,0
0.8902942458389558,1
0.14255544921229873,0
0.16443820711867077,0
0.49722946315185595,0
0.23105311572896284,0
0.28851652207990414,0
0.31916145255549094,0
0.685527619658328,1
0.49465554718795496,0
0.34093175712202606,0
0.20981130622101093,0
0.4693408927132739,0
0.6342702871273211,1
0.47956107136804627,0
0.8162829356423374,1
0.1025603137169551,0
0.6500115067085644,1
0.3597871208237656,0
0.059467027522055585,0
0.7658255706641631,1
0.595610761682355,1
0.46166250183487295,0
0.8867645654524857,1
0.7474867896414726,1
0.41831633592289924,0
0.0843881661305499,0
0.5537068658332933,1
0.08169584084356865,0
0.2663535127013098,0
0.11523432133205089,0
0.12332165403683104,0
0.5652935785992844,1
0.3291066259807526,0
0.36858329276398827,0
0.2751627379100708,0
0.1333316572980296,0
0.3244275026031117,0
0.09262210972617173,0
0.4249467241220353,0
0.0724766298826412,0
0.5347001660949308,1
0.06555440310223233,0
0.6389363206605345,1
0.151318958533619,0
0.09623650581353768,0
0.37349215505151273,0
0.16890357378781393,0
0.4247531024258726,0
0.11567848784450264,0
0.5462141653294411,1
0.4117164941837322,0
0.2744578187290918,0
0.20738568864378537,0
0.41813936974648863,0
0.5533310844404974,1
0.25836898923118734,0
0.08480904828781899,0
0.3725410396828731,0
0.687371567475163,1
0.3846533141239009,0
0.41311791884912696,0
0.7879686674540939,1
0.09057923305505461,0
0.5929970272808935,1
0.13183716364762987,0
0.2048478530426603,0
0.17332759168888726,0
0.16633377040333097,0
0.07767845902556703,0
0.18152148465010712,0
0.39079780085309723,0
0.16275831063057558,0
0.3208746928029194,0
0.16048346276665826,0
0.8751736729861673,1
0.4700292879105644,0
0.3843252873840205,0
0.7393948034033856,1
0.6946907312293986,1
0.14361952807910341,0
0.06237745478788442,0
0.632301406096932,1
0.45787634094687973,0
0.14808641845924286,0
0.598678034193438,1
0.26196538209732023,0
0.6024640118633379,1
0.5555092496261897,1
0.09074266833660431,0
0.1151193732122167,0
0.4163931328971222,0
0.06781433357642984,0
0.1879091040221999,0
0.581276775628013,1
0.07904178860528394,0
0.7875141118893404,1
0.47675043575669745,0
0.5519201196586838,1
0.7459000372328859,1
0.8097256292897945,1
0.49041969078454656,0
0.5436962915512074,1
0.1869012913660503,0
0.570273783614999,1
0.06095719959824662,0
0.40366559903551213,0
0.0768997622463504,0
0.5360280983892397,1
0.13237207171018137,0
0.20500179802058047,0
0.22664639643965598,0
0.10160980925300678,0
0.06088337331108936,0
0.5028841446031298,1
0.4874990295952692,0
0.47558001228916347,0
0.5728725588589206,1
0.6564808236495965,1
0.19683307045093257,0
0.4292427780512118,0
0.7474133691462952,1
0.5870170697225935,1
0.6035954805616706,1
0.22758941154835344,0
0.7500771977518622,1
0.7955014045151175,1
0.5007227513403945,1
0.13424207948514355,0
0.397714050458911,0
0.366339718024212,0
0.328365916456935,0
0.5778975283425951,1
0.19258684379463376,0
0.44291453034613854,0
0.703124641662354,1
0.10755554258031262,0
0.10895216002538904,0
0.5030734388641346,1
0.14222616070091162,0
0.6750491691023783,1
0.754163486640496,1
0.09983563940629406,0
0.07398250549579986,0
0.696950416857326,1
0.4255755158140456,0
0.6778784872340305,1
0.08403207038290635,0
0.4191974876341089,0
0.25749982731800136,0
0.4424742782544442,0
0.7238382929405298,1
0.6264154324510998,1
0.2683901642345486,0
0.08251641451303315,0
0.43319964817715634,0
0.27536107886270583,0
0.2569140736825705,0
0.710701883270231,1
0.6357573488279662,1
0.14397754936679705,0
0.12842669707856216,0
0.588840819837443,1
0.06685748409683095,0
0.12268850947130483,0
0.4017754484805144,0
0.7028736861039032,1
0.38680783076060576,0
0.3219700606305372,0
0.08024954948567094,0
0.4820911907272851,0
0.3145018990419732,0
0.10080506439680917,0
0.10389776983411216,0
0.12073405097986713,0
0.46007359243509804,0
0.7807788538019724,1
0.07098927764427217,0
0.6858557356507157,1
0.7681997964540949,1
0.8060493173464974,1
0.5516788475878531,1
0.675284711534562,1
0.07166681591995668,0
0.262071978661494,0
0.15758339627153353,0
0.5282285631495397,1
0.20414935587660124,0
0.41374405696958555,0
0.25508513516340064,0
0.8808635772392731,1
0.7028997042535731,1
0.09369780731052291,0
0.4156828369947208,0
0.49975483377717156,0
0.07260284522201485,0
0.4135016194403985,0
0.13928081075502882,0
0.21005074804952828,0
0.4073192169601269,0
0.7344746600459325,1
0.16493450062299897,0
0.41617429001418144,0
0.7367165547645679,1
0.9249856787694142,1
0.32941468255997064,0
0.9022343341402823,1
0.16114525871310434,0
0.06655026818365249,0
0.2027025663119083,0
0.38955490271670173,0
0.3452605150441117,0
0.13764791506703083,0
0.32582533200917196,0
0.6251821280586265,1
0.6712412814756198,1
0.7086766330252313,1
0.6540372772374293,1
0.18168853951718997,0
0.6812836119919554,1
0.23830263736313337,0
0.24664012059047702,0
0.08298390974932414,0
0.4792796324959734,0
0.714047679231192,1
0.0918072898484008,0
0.10215232422506855,0
0.13511125499549084,0
0.7166525903835024,1
0.31279022340177287,0
0.5419659832409048,1
0.394358712556013,0
0.0723970049753885,0
0.1247344450404476,0
0.10204332277609747,0
0.28942482418975657,0
0.603956469620196,1
0.10036078092524532,0
0.7606722003671803,1
0.662754626566832,1
0.3220524066351957,0
0.6386003952578051,1
0.9376080034668627,1
0.2213997267119833,0
0.25157453181905787,0
0.41240041699761504,0
0.14077458940827722,0
0.7380729511241212,1
0.5985530656520233,1
0.782094052659673,1
0.21484917727316197,0
0.27478101917405945,0
0.4010026977872991,0
0.3672517755639171,0
0.4023051565710661,0
0.3818579492653291,0
0.20026469889631543,0
0.45614444427779965,0
0.5009339512852279,1
0.5908654740760676,1
0.5963409724195643,1
0.25300144688776166,0
0.39292704937748185,0
0.10370636979033936,0
0.0973516240177608,0
0.7895047734875295,1
0.5841470473972034,1
0.4995563592058062,0
0.13971854655028007,0
0.5849405393609122,1
0.07063569140768568,0
0.10102345838845456,0
0.08708700754951275,0
0.32061221184203864,0
0.26802010428140816,0
0.15594385289924687,0
0.2330358133456485,0
0.2711782613726493,0
0.12485774257449758,0
0.1462963371713614,0
0.777214613186913,1
0.6971431495697132,1
0.1313240188010732,0
0.22913292453471001,0
0.5537068658332933,1
0.4740776941071665,0
0.1962398630956878,0
0.1044978921365135,0
0.4789250958736096,0
0.4506922060553066,0
0.31405348085690227,0
0.39799420635266564,0
0.37361629585582207,0
0.41551942116562485,0
0.5985092899629509,1
0.48875805422819163,0
0.14567423502255195,0
0.12086697890359108,0
0.07365482311524756,0
0.8184432917383607,1
0.6385900810393713,1
0.8067056234143076,1
0.6970505988456526,1
0.0931539634388416,0
0.5621323071450205,1
0.3915428055604216,0
0.6100423771903837,1
0.733798748925706,1
0.2751685907388153,0
0.13065477173556178,0
0.6002865487766811,1
0.0839591407772982,0
0.26951808325183063,0
0.0826896654731199,0
0.8028947770014535,1
0.1516666801924612,0
0.32250287371468034,0
0.4394763927830563,0
0.11697662938746038,0
0.221639797380854,0
0.5886620644578844,1
0.5435787178117871,1
0.5830390777976198,1
0.6695450826741872,1
0.6325821447585634,1
0.2731140165136096,0
0.22012959839363724,0
0.14594009555394993,0
0.7891580001717451,1
0.6384777348502747,1
0.610511542927743,1
0.06918049916632653,0
0.32965548298934905,0
0.6707393966864421,1
0.2740586032027817,0
0.7201786128739954,1
0.6862285131867505,1
0.07029503870386528,0
0.15043106555649696,0
0.08362155544320787,0
0.17552960289528857,0
0.499488136092342,0
0.6180043919087312,1
0.20550536797698155,0
0.6358629425889197,1
0.24598044348952047,0
0.07813483420724014,0
0.21168361203682332,0
0.6104241833677879,1
0.1270988269736308,0
0.5988573684654172,1
0.5539961846414885,1
0.6758090626817768,1
0.3993379481902407,0
0.6211415557361702,1
0.0819066836794453,0
0.37317368113676325,0
0.30294658256190216,0
0.15578002007610658,0
0.45294418438131595,0
0.6768034166291939,1
0.21952908687393535,0
0.6805156509032716,1
0.053695806767970394,0
0.15161802036613703,0
0.13539823632683906,0
0.5814164198091148,1
0.058540521083547965,0
0.3825439159105133,0
0.23274120843611573,0
0.15951488086599697,0
0.6734236076733225,1
0.08313223503081658,0
0.34187817317008773,0
0.1281701343034115,0
0.3191897870753961,0
0.1102146713527374,0
0.6229047291127786,1
0.08748151281404909,0
0.8366787284372732,1
0.1781962567234063,0
0.6034511710412862,1
0.418993235166166,0
0.891595059091945,1
0.8368447685244798,1
0.7515029985633039,1
0.7413850770604467,1
0.07645241127167554,0
0.6259156078506182,1
0.2985387079159341,0
0.6030092636527646,1
0.49139113522099725,0
0.5295127286469046,1
0.46090173986910976,0
0.41209480195589004,0
0.35900686335236043,0
0.2767057015863058,0
0.49693675290349176,0
0.46968376541414764,0
0.07302728947654703,0
0.10329303559722686,0
0.6544806511404129,1
0.06354145578303456,0
0.6118310114342012,1
0.4499222962454679,0
0.21640205971550927,0
0.13495478076684017,0
0.6634279261493069,1
0.7049026567653705,1
0.6682381488770407,1
0.7039978560625726,1
0.7304779498783006,1
0.08059501503896009,0
0.09008666645721665,0
0.8071632385789022,1
0.12971934426594425,0
0.6097586122960461,1
0.15454512262131592,0
0.5360280983892397,1
0.6644937120008769,1
0.06258583275408094,0
0.14291805136398317,0
0.06557515757308327,0
0.5068807529923598,1
0.19705267566779688,0
0.28869308808726596,0
0.1300025702655253,0
0.6441498823389439,1
0.6059091854374989,1
0.6306523206560662,1
0.7663644655146505,1
0.0683157492307099,0
0.18265623591943683,0
0.2897936156738829,0
0.6842424449736002,1
0.13376401475763927,0
0.22736321598293113,0
0.06439005796327386,0
0.49208648066023636,0
0.0945835750817065,0
0.6500665620895637,1
0.1375643771286786,0
0.1312573361436988,0
0.6436926662433587,1
0.6341841988314494,1
0.2357981735520266,0
0.294478098304808,0
0.7109127557512843,1
0.08935690077441658,0
0.8122964765417603,1
0.7097805984063276,1
0.6809701170893827,1
0.1646224099999202,0
0.10514983911166084,0
0.7558174201823108,1
0.0998263101079547,0
0.49288278953840153,0
0.15118153102522494,0
0.11293472322664362,0
0.3069589156367037,0
0.6724304716731208,1
0.6130910634124078,1
0.2656535030051323,0
0.14594208370786932,0
0.9304263034487481,1
0.315421674987499,0
0.49757017525331626,0
0.14857391717117693,0
0.40519281350038616,0
0.16656359244084878,0
0.3625822890341353,0
0.1281701343034115,0
0.15238832969055646,0
0.5511891280433281,1
0.09400730658075633,0
0.3983132650487494,0
0.23017824764149725,0
0.3259784886189283,0
0.2082538135975199,0
0.8288268752365623,1
0.12998428947630503,0
0.4550310578276973,0
0.4961157001284179,0
0.6254410098931236,1
0.058675441807362,0
0.7729279505254665,1
0.155005543898809,0
0.45551676045768247,0
0.1392594800271948,0
0.08652584887593431,0
0.6559511872545432,1
0.06235275867149823,0
0.10401583720611393,0
0.09284821895099532,0
0.32849242213269664,0
0.2465186872646437,0
0.49564765997854615,0
0.22584650531836079,0
0.19355981744984155,0
0.05234357398490541,0
0.1935329334735707,0
0.7539546832253825,1
0.7590033514060716,1
0.5441070091922938,1
0.39605235746798334,0
0.425519081577273,0
0.25458966474619404,0
0.16845433689514094,0
0.06273525291319904,0
0.12321961666098089,0
0.688151202672032,1
0.6606851711322783,1
0.6688489555305065,1
0.1605787155677592,0
0.14175283034820418,0
0.10710515009837902,0
0.6775673380042642,1
0.2619538641100149,0
0.4177727158169235,0
0.7256597853028094,1
0.6187555615043493,1
0.4925994308624296,0
0.3294589333511881,0
0.6771777179846364,1
0.29341922508575263,0
0.7339812408743839,1
0.625770298341608,1
0.5585810685894181,1
0.18401703150176998,0
0.8837228439525278,1
0.296582237624621,0
0.11544904028457609,0
0.06690391538151264,0
0.681720715646913,1
0.2858213531144902,0
0.17040701930228064,0
0.525982788599584,1
0.6531143558038491,1
0.5045459811915302,1
0.8959870175573437,1
0.19392842899886872,0
0.08750112617534912,0
0.10448662083030935,0
0.6160110253202564,1
0.11651045834405466,0
0.4797124146953075,0
0.43969415542067486,0
0.41940514022823,0
0.4087667803571759,0
0.41615076431400694,0
0.5816798281367229,1
0.2810579235590787,0
0.26507888973339394,0
0.4129850544389896,0
0.8657949462127701,1
0.18136211302381067,0
0.0659263335262632,0
0.05759859490305942,0
0.5106274725984293,1
0.7061996977497265,1
0.1449942480177827,0
0.0969259633079148,0
0.406996041904788,0
0.06931841452053461,0
0.8772025536410791,1
0.1746302256405386,0
0.1897411507547821,0
0.31513252256913793,0
0.24036243339159724,0
0.0612177641012563,0
0.7964008324261849,1
0.06903878873616746,0
0.3920979134478243,0
0.7650014288013395,1
0.46062959997460823,0
0.44699788265906243,0
0.34736598297983684,0
0.092614543677376,0
0.6077093999104393,1
0.30512679503665896,0
0.1506436829384426,0
0.1351817558668362,0
0.08835190568109702,0
0.14606219853677962,0
0.5978828087581998,1
0.10550421621879943,0
0.2267692694593549,0
0.4254941701780453,0
0.40729077079181053,0
0.18550760871533614,0
0.394689575608993,0
0.10800224780876944,0
0.10037249718683323,0
0.7626229270007262,1
0.4695448534233332,0
0.1651798942326881,0
0.4632440163998877,0
0.36235363267804366,0
0.1636013990420195,0
0.5190029751914927,1
0.4084593081592374,0
0.17598255240153338,0
0.36833604734374,0
0.059103587289654404,0
0.07836210425131197,0
0.20338125827336234,0
0.24610394837958874,0
0.07078277250987837,0
0.6708748698389926,1
0.08667563062785179,0
0.15042279448882834,0
0.26482912879899523,0
0.41026275288072633,0
0.29809276222386366,0
0.6115583755325672,1
0.28644646618963676,0
0.20519711596695953,0
0.2625916589517693,0
0.16027171783393473,0
0.2270350454988863,0
0.7789076083382107,1
0.38859796875492736,0
0.7991875566034811,1
0.6346068000962848,1
0.7716746953000508,1
0.3232632351597815,0
0.788037300784719,1
0.7346521557248511,1
0.4648050030112184,0
0.6329936624211977,1
0.0692325934497392,0
0.15055685725095957,0
0.7102858697137231,1
0.14351616112876817,0
0.18020528486001297,0
0.4181249384425063,0
0.1903205711625805,0
0.11797324876623629,0
0.6784341625711986,1
0.5382735279913965,1
0.42238338182325047,0
0.17172892967630132,0
0.39211849660620035,0
0.603610168962708,1
0.17655096261883924,0
0.08755139987329583,0
0.8697535872473859,1
0.8095017658358049,1
0.21549615986218126,0
0.13206886684730565,0
0.0709550905316042,0
0.1663953660555999,0
0.3665450121468271,0
0.23487144906300794,0
0.5158284450168045,1
0.8823022494009234,1
0.27571050126010105,0
0.07085302081344086,0
0.17495484979063014,0
0.5814523189941592,1
0.6424775389997408,1
0.41281796395080916,0
0.14870650645003708,0
0.7204817124688031,1
0.9743207257102547,1
0.3452090272604115,0
0.43983200581873083,0
0.6222878503988983,1
0.45954268436912643,0
0.09421959514439257,0
0.6530143103426589,1
0.140124311257358,0
0.7343210373722917,1
0.3330346826934886,0
0.623377349760631,1
0.4084593081592374,0
0.6678663618830405,1
0.2674388236592333,0
0.550666135222079,1
0.4557681859297201,0
0.12373843586940068,0
0.10854125836261273,0
0.4147503946037001,0
0.1104465581441965,0
0.38862561010941965,0
0.5425449368621664,1
0.2557693970206531,0
0.1348219564369257,0
0.35347301924823993,0
0.3921095722202572,0
0.1995463077209856,0
0.2127715825479098,0
0.7670779369884199,1
0.42271029128467646,0
0.8639165430387992,1
0.06379681563327608,0
0.15250775508724965,0
0.12789218360608062,0
0.13810925842169264,0
0.7274624071164957,1
0.7349803690343727,1
0.5795023302938443,1
0.6413162281229069,1
0.3322300538428258,0
0.17214753323948906,0
0.05331233086121851,0
0.42271029128467646,0
0.8639626269851206,1
0.24797112516836356,0
0.39997146896830216,0
0.06341186084944236,0
0.13304541289113037,0
0.15943069374644822,0
0.4145316804449914,0
0.7649508927217235,1
0.7483751492514493,1
0.49966357661430827,0
0.2148581487487707,0
0.2592884379303662,0
0.6616333508791092,1
0.06766289532861547,0
0.6330948545758195,1
0.20530486535561918,0
0.13138480490681362,0
0.21822973690785893,0
0.7484445239633197,1
0.17290410033429152,0
0.567351968247388,1
0.49399961380062574,0
0.12592099896707862,0
0.4310985012496882,0
0.13477108831676046,0
0.21312027800838038,0
0.10480029597652832,0
0.14588736648889375,0
0.18351155345502906,0
0.8354981204155724,1
0.09539371472244106,0
0.7023033676493062,1
0.07069395269519463,0
0.8646470655198779,1
0.3076819456772875,0
0.6178445993944307,1
0.7678600627482984,1
0.13662769936249572,0
0.5491394875440769,1
0.7096615091528911,1
0.48201653577264325,0
0.48949496896673805,0
0.21750580816431966,0
0.7292525219814324,1
0.5694313582846963,1
0.10582712281009778,0
0.06409440058128153,0
0.5405052758911209,1
0.43898434429108896,0
0.6769540375309063,1
0.5313085327229018,1
0.18813273485310109,0
0.18770558121135875,0
0.16018679735811756,0
0.2760691272901663,0
0.7475276944119293,1
0.34687920454083426,0
0.062156448101205165,0
0.8214604406167383,1
0.6363939525850132,1
0.18495309023795076,0
0.27960977132426673,0
0.10488356065526747,0
0.6320362954939269,1
0.7150945294294827,1
0.7974664939671208,1
0.27156017918433245,0
0.625843819407146,1
0.4955754698758594,0
0.09239342209051521,0
0.893886552671666,1
0.12013015343249939,0
0.30433631676872147,0
0.09641262204653668,0
0.7530919871333007,1
0.5746914840968896,1
0.686916168063065,1
0.061980577354547976,0
0.783376710067747,1
0.7669262586145054,1
0.2897432681333533,0
0.34634040046451636,0
0.4658973303379912,0
